Option,Score,Trial
0.1,1.0,0
0.5,1.0,0
1.0,1.0,0
2.0,1.0,0
5.0,1.0,0
0.1,0.9989701338825953,1
0.5,0.9989701338825953,1
1.0,0.9989701338825953,1
2.0,0.9989701338825953,1
5.0,0.9989701338825953,1
0.1,0.9989701338825953,2
0.5,0.9989701338825953,2
1.0,0.9989701338825953,2
2.0,0.9989701338825953,2
5.0,0.9989701338825953,2
0.1,0.9989701338825953,3
0.5,0.9989701338825953,3
1.0,0.9989701338825953,3
2.0,0.9989701338825953,3
5.0,0.9989701338825953,3
0.1,1.0,4
0.5,1.0,4
1.0,1.0,4
2.0,1.0,4
5.0,1.0,4
0.1,0.9989701338825953,5
0.5,0.9989701338825953,5
1.0,0.9989701338825953,5
2.0,0.9989701338825953,5
5.0,0.9989701338825953,5
0.1,0.9989701338825953,6
0.5,0.9989701338825953,6
1.0,0.9989701338825953,6
2.0,0.9989701338825953,6
5.0,0.9989701338825953,6
0.1,0.9979402677651905,7
0.5,0.9989701338825953,7
1.0,0.9989701338825953,7
2.0,0.9989701338825953,7
5.0,0.9989701338825953,7
0.1,1.0,8
0.5,1.0,8
1.0,1.0,8
2.0,1.0,8
5.0,1.0,8
0.1,0.9979402677651905,9
0.5,0.9989701338825953,9
1.0,0.9989701338825953,9
2.0,0.9989701338825953,9
5.0,0.9989701338825953,9
0.1,1.0,10
0.5,1.0,10
1.0,1.0,10
2.0,1.0,10
5.0,1.0,10
0.1,0.9979402677651905,11
0.5,0.9979402677651905,11
1.0,0.9979402677651905,11
2.0,0.9989701338825953,11
5.0,0.9989701338825953,11
0.1,0.9979402677651905,12
0.5,0.9989701338825953,12
1.0,0.9989701338825953,12
2.0,0.9989701338825953,12
5.0,0.9989701338825953,12
0.1,1.0,13
0.5,1.0,13
1.0,1.0,13
2.0,1.0,13
5.0,1.0,13
0.1,0.9989701338825953,14
0.5,1.0,14
1.0,1.0,14
2.0,1.0,14
5.0,1.0,14
0.1,1.0,15
0.5,1.0,15
1.0,1.0,15
2.0,1.0,15
5.0,1.0,15
0.1,0.9979402677651905,16
0.5,0.9989701338825953,16
1.0,0.9989701338825953,16
2.0,0.9989701338825953,16
5.0,0.9989701338825953,16
0.1,1.0,17
0.5,1.0,17
1.0,1.0,17
2.0,1.0,17
5.0,1.0,17
0.1,0.9979402677651905,18
0.5,0.9989701338825953,18
1.0,0.9989701338825953,18
2.0,0.9989701338825953,18
5.0,0.9989701338825953,18
0.1,0.9989701338825953,19
0.5,0.9989701338825953,19
1.0,0.9989701338825953,19
2.0,0.9989701338825953,19
5.0,0.9989701338825953,19
0.1,0.9989701338825953,20
0.5,0.9989701338825953,20
1.0,0.9989701338825953,20
2.0,0.9989701338825953,20
5.0,1.0,20
0.1,0.9979402677651905,21
0.5,0.9979402677651905,21
1.0,0.9989701338825953,21
2.0,0.9989701338825953,21
5.0,1.0,21
0.1,0.9979402677651905,22
0.5,0.9989701338825953,22
1.0,0.9989701338825953,22
2.0,0.9989701338825953,22
5.0,0.9989701338825953,22
0.1,1.0,23
0.5,1.0,23
1.0,1.0,23
2.0,1.0,23
5.0,1.0,23
0.1,0.9989701338825953,24
0.5,0.9989701338825953,24
1.0,0.9989701338825953,24
2.0,0.9989701338825953,24
5.0,0.9989701338825953,24
0.1,0.9979402677651905,25
0.5,0.9989701338825953,25
1.0,0.9989701338825953,25
2.0,0.9989701338825953,25
5.0,0.9989701338825953,25
0.1,1.0,26
0.5,1.0,26
1.0,1.0,26
2.0,1.0,26
5.0,1.0,26
0.1,1.0,27
0.5,1.0,27
1.0,1.0,27
2.0,1.0,27
5.0,1.0,27
0.1,0.9969104016477858,28
0.5,0.9979402677651905,28
1.0,0.9979402677651905,28
2.0,0.9979402677651905,28
5.0,0.9979402677651905,28
0.1,1.0,29
0.5,1.0,29
1.0,1.0,29
2.0,1.0,29
5.0,1.0,29
0.1,0.9989701338825953,30
0.5,0.9989701338825953,30
1.0,0.9989701338825953,30
2.0,0.9989701338825953,30
5.0,0.9989701338825953,30
0.1,1.0,31
0.5,1.0,31
1.0,1.0,31
2.0,1.0,31
5.0,1.0,31
0.1,0.9979402677651905,32
0.5,0.9989701338825953,32
1.0,0.9989701338825953,32
2.0,0.9989701338825953,32
5.0,0.9989701338825953,32
0.1,0.9989701338825953,33
0.5,0.9989701338825953,33
1.0,0.9989701338825953,33
2.0,0.9989701338825953,33
5.0,0.9989701338825953,33
0.1,0.9989701338825953,34
0.5,0.9989701338825953,34
1.0,0.9989701338825953,34
2.0,0.9989701338825953,34
5.0,1.0,34
0.1,1.0,35
0.5,1.0,35
1.0,1.0,35
2.0,1.0,35
5.0,1.0,35
0.1,0.9989701338825953,36
0.5,0.9989701338825953,36
1.0,0.9989701338825953,36
2.0,0.9989701338825953,36
5.0,1.0,36
0.1,0.9969104016477858,37
0.5,0.9979402677651905,37
1.0,0.9989701338825953,37
2.0,0.9989701338825953,37
5.0,0.9989701338825953,37
0.1,0.9989701338825953,38
0.5,0.9989701338825953,38
1.0,0.9989701338825953,38
2.0,0.9989701338825953,38
5.0,0.9989701338825953,38
0.1,0.9989701338825953,39
0.5,0.9989701338825953,39
1.0,1.0,39
2.0,1.0,39
5.0,1.0,39
0.1,0.9979402677651905,40
0.5,0.9989701338825953,40
1.0,0.9989701338825953,40
2.0,0.9989701338825953,40
5.0,1.0,40
0.1,1.0,41
0.5,1.0,41
1.0,1.0,41
2.0,1.0,41
5.0,1.0,41
0.1,1.0,42
0.5,1.0,42
1.0,1.0,42
2.0,1.0,42
5.0,1.0,42
0.1,0.9989701338825953,43
0.5,0.9989701338825953,43
1.0,0.9989701338825953,43
2.0,0.9989701338825953,43
5.0,0.9989701338825953,43
0.1,1.0,44
0.5,1.0,44
1.0,1.0,44
2.0,1.0,44
5.0,1.0,44
0.1,1.0,45
0.5,1.0,45
1.0,1.0,45
2.0,1.0,45
5.0,1.0,45
0.1,0.9979402677651905,46
0.5,0.9989701338825953,46
1.0,0.9989701338825953,46
2.0,0.9989701338825953,46
5.0,0.9989701338825953,46
0.1,1.0,47
0.5,1.0,47
1.0,1.0,47
2.0,1.0,47
5.0,1.0,47
0.1,0.9979402677651905,48
0.5,0.9989701338825953,48
1.0,0.9989701338825953,48
2.0,0.9989701338825953,48
5.0,0.9989701338825953,48
0.1,0.9979402677651905,49
0.5,0.9989701338825953,49
1.0,0.9989701338825953,49
2.0,0.9989701338825953,49
5.0,0.9989701338825953,49
