Option,Score,Trial
0.1,0.9810495626822158,0
0.5,0.9825072886297376,0
1.0,0.9839650145772595,0
2.0,0.9839650145772595,0
5.0,0.9854227405247813,0
0.1,0.9577259475218659,1
0.5,0.9752186588921283,1
1.0,0.978134110787172,1
2.0,0.9795918367346939,1
5.0,0.9839650145772595,1
0.1,0.9708454810495627,2
0.5,0.9737609329446064,2
1.0,0.9737609329446064,2
2.0,0.978134110787172,2
5.0,0.978134110787172,2
0.1,0.9708454810495627,3
0.5,0.9752186588921283,3
1.0,0.978134110787172,3
2.0,0.9795918367346939,3
5.0,0.9825072886297376,3
0.1,0.9708454810495627,4
0.5,0.9766763848396501,4
1.0,0.978134110787172,4
2.0,0.978134110787172,4
5.0,0.9825072886297376,4
0.1,0.9708454810495627,5
0.5,0.9810495626822158,5
1.0,0.9839650145772595,5
2.0,0.9883381924198251,5
5.0,0.9883381924198251,5
0.1,0.9825072886297376,6
0.5,0.9854227405247813,6
1.0,0.9839650145772595,6
2.0,0.9854227405247813,6
5.0,0.9839650145772595,6
0.1,0.9635568513119533,7
0.5,0.9766763848396501,7
1.0,0.9766763848396501,7
2.0,0.9766763848396501,7
5.0,0.9810495626822158,7
0.1,0.9664723032069971,8
0.5,0.9737609329446064,8
1.0,0.9795918367346939,8
2.0,0.9795918367346939,8
5.0,0.9795918367346939,8
0.1,0.9825072886297376,9
0.5,0.9883381924198251,9
1.0,0.9883381924198251,9
2.0,0.9927113702623906,9
5.0,0.9941690962099126,9
0.1,0.9795918367346939,10
0.5,0.9825072886297376,10
1.0,0.9825072886297376,10
2.0,0.9825072886297376,10
5.0,0.9854227405247813,10
0.1,0.9708454810495627,11
0.5,0.978134110787172,11
1.0,0.978134110787172,11
2.0,0.978134110787172,11
5.0,0.9825072886297376,11
0.1,0.9766763848396501,12
0.5,0.9839650145772595,12
1.0,0.9839650145772595,12
2.0,0.9839650145772595,12
5.0,0.9868804664723032,12
0.1,0.9795918367346939,13
0.5,0.9839650145772595,13
1.0,0.9839650145772595,13
2.0,0.9839650145772595,13
5.0,0.9897959183673469,13
0.1,0.9723032069970845,14
0.5,0.978134110787172,14
1.0,0.978134110787172,14
2.0,0.9795918367346939,14
5.0,0.9839650145772595,14
0.1,0.9635568513119533,15
0.5,0.9766763848396501,15
1.0,0.978134110787172,15
2.0,0.978134110787172,15
5.0,0.9825072886297376,15
0.1,0.9620991253644315,16
0.5,0.9723032069970845,16
1.0,0.9737609329446064,16
2.0,0.9752186588921283,16
5.0,0.9752186588921283,16
0.1,0.9650145772594753,17
0.5,0.9766763848396501,17
1.0,0.9766763848396501,17
2.0,0.9766763848396501,17
5.0,0.9810495626822158,17
0.1,0.9766763848396501,18
0.5,0.9825072886297376,18
1.0,0.9825072886297376,18
2.0,0.9825072886297376,18
5.0,0.9897959183673469,18
0.1,0.978134110787172,19
0.5,0.9854227405247813,19
1.0,0.9868804664723032,19
2.0,0.9868804664723032,19
5.0,0.9912536443148688,19
0.1,0.9825072886297376,20
0.5,0.9868804664723032,20
1.0,0.9912536443148688,20
2.0,0.9927113702623906,20
5.0,0.9941690962099126,20
0.1,0.9737609329446064,21
0.5,0.9825072886297376,21
1.0,0.9825072886297376,21
2.0,0.9839650145772595,21
5.0,0.9883381924198251,21
0.1,0.9810495626822158,22
0.5,0.9839650145772595,22
1.0,0.9839650145772595,22
2.0,0.9839650145772595,22
5.0,0.9839650145772595,22
0.1,0.9708454810495627,23
0.5,0.9795918367346939,23
1.0,0.9810495626822158,23
2.0,0.9825072886297376,23
5.0,0.9854227405247813,23
0.1,0.9708454810495627,24
0.5,0.9795918367346939,24
1.0,0.9810495626822158,24
2.0,0.9810495626822158,24
5.0,0.9868804664723032,24
0.1,0.9708454810495627,25
0.5,0.9795918367346939,25
1.0,0.9795918367346939,25
2.0,0.9795918367346939,25
5.0,0.9854227405247813,25
0.1,0.9650145772594753,26
0.5,0.9693877551020408,26
1.0,0.9708454810495627,26
2.0,0.9737609329446064,26
5.0,0.9737609329446064,26
0.1,0.9737609329446064,27
0.5,0.9825072886297376,27
1.0,0.9825072886297376,27
2.0,0.9839650145772595,27
5.0,0.9854227405247813,27
0.1,0.9766763848396501,28
0.5,0.9868804664723032,28
1.0,0.9883381924198251,28
2.0,0.9912536443148688,28
5.0,0.9956268221574344,28
0.1,0.9723032069970845,29
0.5,0.9810495626822158,29
1.0,0.9825072886297376,29
2.0,0.9825072886297376,29
5.0,0.9839650145772595,29
0.1,0.9737609329446064,30
0.5,0.9825072886297376,30
1.0,0.9825072886297376,30
2.0,0.9868804664723032,30
5.0,0.9883381924198251,30
0.1,0.9723032069970845,31
0.5,0.978134110787172,31
1.0,0.9795918367346939,31
2.0,0.9795918367346939,31
5.0,0.9795918367346939,31
0.1,0.9752186588921283,32
0.5,0.9810495626822158,32
1.0,0.9825072886297376,32
2.0,0.9825072886297376,32
5.0,0.9868804664723032,32
0.1,0.9723032069970845,33
0.5,0.9752186588921283,33
1.0,0.9795918367346939,33
2.0,0.9795918367346939,33
5.0,0.9795918367346939,33
0.1,0.9766763848396501,34
0.5,0.9795918367346939,34
1.0,0.9839650145772595,34
2.0,0.9854227405247813,34
5.0,0.9883381924198251,34
0.1,0.9737609329446064,35
0.5,0.9854227405247813,35
1.0,0.9868804664723032,35
2.0,0.9912536443148688,35
5.0,0.9912536443148688,35
0.1,0.9708454810495627,36
0.5,0.978134110787172,36
1.0,0.9795918367346939,36
2.0,0.9795918367346939,36
5.0,0.9825072886297376,36
0.1,0.9766763848396501,37
0.5,0.9868804664723032,37
1.0,0.9897959183673469,37
2.0,0.9897959183673469,37
5.0,0.9927113702623906,37
0.1,0.9693877551020408,38
0.5,0.9766763848396501,38
1.0,0.9766763848396501,38
2.0,0.978134110787172,38
5.0,0.9825072886297376,38
0.1,0.9708454810495627,39
0.5,0.9795918367346939,39
1.0,0.9795918367346939,39
2.0,0.9795918367346939,39
5.0,0.9883381924198251,39
0.1,0.9650145772594753,40
0.5,0.9737609329446064,40
1.0,0.9737609329446064,40
2.0,0.9737609329446064,40
5.0,0.9825072886297376,40
0.1,0.967930029154519,41
0.5,0.9737609329446064,41
1.0,0.9766763848396501,41
2.0,0.9766763848396501,41
5.0,0.9795918367346939,41
0.1,0.9693877551020408,42
0.5,0.978134110787172,42
1.0,0.978134110787172,42
2.0,0.978134110787172,42
5.0,0.9854227405247813,42
0.1,0.9723032069970845,43
0.5,0.9795918367346939,43
1.0,0.9810495626822158,43
2.0,0.9810495626822158,43
5.0,0.9854227405247813,43
0.1,0.967930029154519,44
0.5,0.9752186588921283,44
1.0,0.978134110787172,44
2.0,0.9795918367346939,44
5.0,0.978134110787172,44
0.1,0.9737609329446064,45
0.5,0.9810495626822158,45
1.0,0.9825072886297376,45
2.0,0.9825072886297376,45
5.0,0.9825072886297376,45
0.1,0.9839650145772595,46
0.5,0.9868804664723032,46
1.0,0.9883381924198251,46
2.0,0.9897959183673469,46
5.0,0.9941690962099126,46
0.1,0.9723032069970845,47
0.5,0.9825072886297376,47
1.0,0.9825072886297376,47
2.0,0.9839650145772595,47
5.0,0.9854227405247813,47
0.1,0.9723032069970845,48
0.5,0.9854227405247813,48
1.0,0.9868804664723032,48
2.0,0.9897959183673469,48
5.0,0.9941690962099126,48
0.1,0.9693877551020408,49
0.5,0.9737609329446064,49
1.0,0.9752186588921283,49
2.0,0.9752186588921283,49
5.0,0.978134110787172,49
